CO_ENTIDADE;NO_ENTIDADE;NO_MUNICIPIO;SG_UF;ANO;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_MAT_BAS_TOTAL;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_ND
29024498;COLEGIO SHALOM LTDA;Juazeiro;BA;2023;127;9;142;0;0;278;147;179;48
29024528;COLEGIO DEMOCRATICO ESTADUAL PROFESSORA FLORENTINA ALVES DOS SANTOS TEMPO INTEGRAL;Juazeiro;BA;2023;41;47;537;3;0;628;341;401;114
29024536;COLEGIO ESTADUAL LOMANTO JUNIOR;Juazeiro;BA;2023;174;68;1035;4;2;1283;643;1039;399
29024544;COLEGIO MOURA;Juazeiro;BA;2023;25;2;42;0;0;69;57;47;35
29024552;COLEGIO DOUTOR EDSON RIBEIRO;Juazeiro;BA;2023;57;7;103;2;0;169;117;113;61
29024579;COMPLEXO INTEGRADO DE EDUCACAO BASICA PROFISSIONAL E TECNOLOGICA DA BAHIA TEMPO INTEGRAL;Juazeiro;BA;2023;47;19;588;4;0;658;326;478;146
29024587;ESCOLA MUNICIPAL PAULO VI;Juazeiro;BA;2023;56;27;296;0;0;379;185;276;82
29024595;COLEGIO VALE DO SAO FRANCISCO;Juazeiro;BA;2023;245;11;311;1;0;568;494;511;437
29024641;CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DO SERTAO DO SAO FRANCISCO;Juazeiro;BA;2023;65;63;626;10;1;765;365;547;147
29024650;ESCOLA MUNICIPAL CAXANGA;Juazeiro;BA;2023;10;2;43;1;0;56;37;34;15
29024668;ESCOLA MUNICIPAL CENTRO SOCIAL URBANO AMERICO TANURI;Juazeiro;BA;2023;77;16;173;1;0;267;169;180;82
29024692;ESCOLA MUNICIPAL PROFESSORA CARMEN COSTA SANTOS;Juazeiro;BA;2023;73;42;438;1;1;555;342;309;96
29024714;ESC MUNICIPAL LUIS CURSINO DA FRANCA CARDOSO;Juazeiro;BA;2023;21;8;130;1;1;161;113;105;57
29024722;COLEGIO ESTADUAL PEDRO RAYMUNDO MOREIRA REGO;Juazeiro;BA;2023;139;30;668;3;2;842;402;465;25
29024765;COLEGIO ESTADUAL ANTONILIO DA FRANCA CARDOSO;Juazeiro;BA;2023;32;35;736;3;1;807;382;517;92
29024803;CENTRO ESTADUAL DE EDUCACAO PROFISSIONAL EM GESTAO E NEGOCIOS DO NORTE BAIANO;Juazeiro;BA;2023;66;43;376;3;3;491;335;201;45
29024811;ESC SITIO PICA PAU AMARELO;Juazeiro;BA;2023;6;0;70;0;0;76;59;45;28
29024838;ESCOLA MUNICIPAL PROFESSORA GUIOMAR LUSTOSA RODRIGUES;Juazeiro;BA;2023;60;59;376;0;4;499;257;272;30
29024846;COLEGIO ESTADUAL AGOSTINHO MUNIZ BAIRRO TABULEIRO;Juazeiro;BA;2023;42;16;470;1;2;531;291;330;90
29024862;COLEGIO ESTADUAL CECILIO MATTOS;Juazeiro;BA;2023;50;38;934;7;2;1031;504;640;113
29024889;ESCOLA ARCO IRIS;Juazeiro;BA;2023;52;6;122;2;0;182;120;117;55
29024900;ESCOLA MUNICIPAL PROFESSORA CRENILDES LUIZ BRANDAO;Juazeiro;BA;2023;31;5;75;0;0;111;78;105;72
29024927;COLEGIO MUNICIPAL DOM AVELAR BRANDAO VILELA;Juazeiro;BA;2023;59;24;414;1;0;498;322;362;186
29024935;ESCOLA MUNICIPAL 02 DE JULHO;Juazeiro;BA;2023;87;57;572;6;1;723;392;448;117
29024943;ESCOLA MUNICIPAL PROFESSORA MARIA DE LOURDES DUARTE;Juazeiro;BA;2023;51;6;166;0;2;225;187;191;153
29024960;ESCOLA MUNICIPAL PROFESSORA HAYDEE FONSECA FALCAO;Juazeiro;BA;2023;72;19;400;1;1;493;315;396;218
29024978;ESCOLA MUNICIPAL PROFESSORA LEOPOLDINA LEAL;Juazeiro;BA;2023;61;63;309;1;0;434;270;243;79
29024986;ESCOLA MUNICIPAL PROFESSORA MARIA FRANCA PIRES;Juazeiro;BA;2023;38;14;207;0;0;259;116;332;189
29024994;ESCOLA MUNICIPAL 15 DE JULHO;Juazeiro;BA;2023;38;39;259;2;0;338;232;298;192
29025001;COLEGIO ESTADUAL ROTARY CLUBE;Juazeiro;BA;2023;111;27;398;4;0;540;257;427;144
29025010;ESCOLA MUNICIPAL SANTO ANTONIO;Juazeiro;BA;2023;85;13;689;3;0;790;386;421;17
29025028;COLEGIO DA POLICIA MILITAR CPM ALFREDO VIANNA;Juazeiro;BA;2023;81;56;1137;0;2;1276;555;722;1
29025036;ESCOLA MUNICIPAL PROFª DINORAH ALBERNAZ MELO DA SILVA;Juazeiro;BA;2023;72;29;430;1;2;534;287;343;96
29025052;COLEGIO ESTADUAL HILDETE LOMANTO;Juazeiro;BA;2023;32;22;409;1;0;464;196;282;14
29025060;COLEGIO ESTADUAL JUTAHY MAGALHAES;Juazeiro;BA;2023;25;23;702;4;1;755;487;550;282
29025079;EE - COLEGIO ESTADUAL PROFESSOR PEDRO RAIMUNDO RODRIGUES REGO;Juazeiro;BA;2023;0;0;0;0;0;0;0;0;0
29025087;COLEGIO MUNICIPAL HELENA CELESTINO MAGALHAES;Juazeiro;BA;2023;99;51;536;5;0;691;392;487;188
29025117;COLEGIO ESTADUAL DONA GUIOMAR BARRETO MEIRA;Juazeiro;BA;2023;23;52;536;1;3;615;388;488;261
29025168;ESCOLA MUNICIPAL JOCA DE SOUZA OLIVEIRA;Juazeiro;BA;2023;40;21;224;0;0;285;173;200;88
29025176;ESCOLA MUNICIPAL JUDITE LEAL COSTA;Juazeiro;BA;2023;33;11;149;1;1;195;106;147;58
29025184;ESCOLA MUNICIPAL LUDGERO DE SOUZA COSTA;Juazeiro;BA;2023;43;24;258;1;0;326;201;208;83
29025206;ESCOLA MUNICIPAL MANDACARU;Juazeiro;BA;2023;39;19;355;3;0;416;225;271;80
29025222;ESCOLA MUNICIPAL JOAO NEVES DE ALMEIDA;Juazeiro;BA;2023;5;6;18;0;0;29;30;25;26
29025230;ESCOLA MUNICIPAL MARIANO RODRIGUES DE SOUZA;Juazeiro;BA;2023;16;29;71;1;0;117;58;70;11
29025311;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS - SEDE;Juazeiro;BA;2023;38;6;139;1;1;185;93;131;39
29025338;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA MARIA SUELY MEDRADO ARAUJO;Juazeiro;BA;2023;6;14;63;2;0;85;96;103;114
29025346;ESCOLA MUNICIPAL CELSO CAVALCANTE DE CARVALHO;Juazeiro;BA;2023;17;5;200;1;5;228;252;257;281
29025362;ESCOLA MUNICIPAL PREFEITO APRIGIO DUARTE;Juazeiro;BA;2023;11;7;159;0;0;177;114;109;46
29025370;ESCOLA MUNICIPAL JOSE PADILHA DE SOUZA;Juazeiro;BA;2023;46;19;241;1;1;308;167;153;12
29025397;PROFESSORA TEREZINHA FERREIRA DE OLIVEIRA;Juazeiro;BA;2023;81;44;437;5;2;569;493;593;517
29025460;ESCOLA DO CISNE;Juazeiro;BA;2023;47;16;54;1;0;118;64;68;14
29025478;COLEGIO MUNICIPAL PROF PEDRO RAYMUNDO RODRIGUES REGO;Juazeiro;BA;2023;56;51;529;1;0;637;323;416;102
29025524;ESCOLA DA FUNDACAO JUAZEIRENSE PROMOCIONAL DO MENOR - PROMENOR;Juazeiro;BA;2023;24;9;265;0;4;302;201;252;151
29025575;ESCOLA MUNICIPAL PROFESSORA HELENA ARAUJO PINHEIRO;Juazeiro;BA;2023;39;44;339;1;0;423;256;282;115
29025583;ESCOLA MUNICIPAL DE JATOBA;Juazeiro;BA;2023;15;15;50;0;0;80;73;91;84
29025613;INSTITUTO DE EDUCACAO AMARAL PINHEIRO;Juazeiro;BA;2023;36;6;45;0;0;87;50;51;14
29025664;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DE ABOBORA;Juazeiro;BA;2023;0;0;0;0;0;0;0;0;0
29025672;ESCOLA MUNICIPAL MANOEL DE SOUZA BONFIM;Juazeiro;BA;2023;14;4;74;0;0;92;125;99;132
29025699;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL AMERICO TANURY - ABOBORA;Juazeiro;BA;2023;1;0;44;0;0;45;63;45;63
29025753;ESCOLA MUNICIPAL PROFESSORA GRACIOSA XAVIER RAMOS GOMES;Juazeiro;BA;2023;30;25;259;0;0;314;177;213;76
29025770;ESCOLA MUNICIPAL PROFESSORA MATILDE COSTA MEDRADO;Juazeiro;BA;2023;12;9;62;0;0;83;44;54;15
29025788;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NOSSA SENHORA DAS GROTAS;Juazeiro;BA;2023;5;3;26;0;0;34;17;21;4
29025834;ESCOLA MUNICIPAL DE TEMPO INTEGRAL PEDRO DIAS;Juazeiro;BA;2023;8;1;51;1;0;61;33;37;9
29025842;ESC MUNICIPAL DE EDUCACAO INFANTIL AMELIA BORGES DE S MARTINS;Juazeiro;BA;2023;9;3;96;0;0;108;53;56;1
29025869;ESCOLA MUNICIPAL OSORIO TELES DE MENEZES;Juazeiro;BA;2023;23;7;78;0;0;108;52;58;2
29025907;ESCOLA MUNICIPAL DE TEMPO INTEGRAL BOM JESUS NH1;Juazeiro;BA;2023;22;2;150;0;0;174;114;107;47
29025923;ESCOLA MUNICIPAL LINDAURA MARIA DE JESUS;Juazeiro;BA;2023;2;0;17;0;0;19;10;9;0
29025931;ESCOLA MUNICIPAL SAO SEBASTIAO;Juazeiro;BA;2023;1;0;20;0;0;21;20;26;25
29025958;ESCOLA MUNICIPAL NOSSA SENHORA RAINHA DOS ANJOS;Juazeiro;BA;2023;0;0;10;0;0;10;4;7;1
29025974;ESCOLA MUNICIPAL CORACAO DE JESUS - JUREMA VERMELHA;Juazeiro;BA;2023;6;2;62;0;0;70;50;52;32
29025982;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS - ITAMOTINGA;Juazeiro;BA;2023;25;4;178;1;1;209;96;119;6
29026024;ESCOLA MUNICIPAL DOUTOR EDSON RIBEIRO;Juazeiro;BA;2023;0;13;52;0;0;65;73;67;75
29026105;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS - BOQUEIRAO;Juazeiro;BA;2023;5;1;47;0;1;54;30;29;5
29026113;ESCOLA MUNICIPAL ELISEU SANTOS;Juazeiro;BA;2023;13;6;117;0;1;137;116;127;106
29026130;ESCOLA MUNICIPAL 25 DE JULHO;Juazeiro;BA;2023;25;8;154;1;0;188;118;124;54
29026148;ESCOLA MUNICIPAL DE TEMPO INTEGRAL AMERICO TANURI - MANICOBA;Juazeiro;BA;2023;6;0;36;0;0;42;27;24;9
29026156;ESCOLA MUNICIPAL BOM JESUS - BARAUNA ITAMOTINGA;Juazeiro;BA;2023;0;1;33;0;0;34;12;23;1
29026164;ESCOLA MUNICIPAL CORACAO DE JESUS - SERRA DA MADEIRA;Juazeiro;BA;2023;2;0;49;0;0;51;21;32;2
29026199;ESCOLA MUNICIPAL EURIDICE RIBEIRO VIANA;Juazeiro;BA;2023;5;1;56;1;0;63;44;23;4
29026202;ESCOLA MUNICIPAL FAMILIA UNIDA;Juazeiro;BA;2023;1;1;49;0;0;51;17;35;1
29026261;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA JOANA RAMOS;Juazeiro;BA;2023;2;0;41;0;0;43;18;27;2
29026288;ESCOLA MUNICIPAL SANTA INES;Juazeiro;BA;2023;37;10;498;1;1;547;320;353;126
29026296;ESCOLA MUNICIPAL MANOEL LUIZ DA SILVA;Juazeiro;BA;2023;9;3;84;0;0;96;50;59;13
29026300;ESCOLA MUNICIPAL SANTA TEREZINHA - JAZIDA SETE;Juazeiro;BA;2023;7;2;113;0;0;122;69;83;30
29026350;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS - MULUNGU;Juazeiro;BA;2023;0;1;28;0;0;29;18;20;9
29026377;ESCOLA MUNICIPAL SAO JOSE;Juazeiro;BA;2023;7;2;46;0;0;55;35;46;26
29026423;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BOLIVAR SANTANA;Juazeiro;BA;2023;2;2;43;1;0;48;103;110;165
29026431;ESCOLA MUNICIPAL DE PONTAL;Juazeiro;BA;2023;11;4;167;0;0;182;103;115;36
29026440;ESCOLA MUNICIPAL MANOEL GOMES MARTINS;Juazeiro;BA;2023;4;1;51;1;1;58;38;42;22
29026482;ESCOLA MUNICIPAL ANTONIO FRANCISCO DE OLIVEIRA;Juazeiro;BA;2023;26;26;168;0;0;220;115;123;18
29026520;ESCOLA MUNICIPAL VEREADOR AMADEUS DAMASIO;Juazeiro;BA;2023;6;4;63;0;0;73;41;44;12
29026601;ESCOLA MUNICIPAL AMERICO TANURI - JUNCO;Juazeiro;BA;2023;3;2;21;0;0;26;18;28;20
29026628;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL HERBET MOUZE RODRIGUES;Juazeiro;BA;2023;0;0;8;0;0;8;38;42;72
29026636;ESCOLA MUNICIPAL JOSE DE AMORIM;Juazeiro;BA;2023;27;17;176;3;0;223;183;242;202
29026644;ESCOLA MUNICIPAL LUCIA CARMEM SOBREIRA;Juazeiro;BA;2023;15;2;40;0;0;57;44;40;27
29026652;ESCOLA MUNICIPAL MARIA DO CARMO SA NOGUEIRA;Juazeiro;BA;2023;4;1;25;0;0;30;21;17;8
29026660;ESCOLA MUNICIPAL MARIA MONTEIRO BACELAR;Juazeiro;BA;2023;7;6;58;0;0;71;52;54;35
29026679;ESCOLA MUNICIPAL MIGUEL ANGELO DE SOUZA;Juazeiro;BA;2023;18;10;102;0;0;130;75;81;26
29026695;ESCOLA MUNICIPAL PROFESSORA BERNADETE BRAGA;Juazeiro;BA;2023;5;1;17;0;0;23;10;16;3
29026709;ESCOLA MUNICIPAL PROFESSORA EDUALDINA DAMASIO;Juazeiro;BA;2023;13;8;168;1;0;190;188;223;221
29026725;ESCOLA MUNICIPAL PROFESSORA OSCARLINA TANURI;Juazeiro;BA;2023;0;0;17;0;1;18;24;24;30
29026741;ESCOLA MUNICIPAL JOAO DIAS FERREIRA;Juazeiro;BA;2023;1;11;29;0;0;41;54;53;66
29026776;ESCOLA MUNICIPAL PROFESSORA MARIA AMELIA DE SOUZA OLIVEIRA;Juazeiro;BA;2023;1;4;58;0;0;63;45;37;19
29026792;EMEI PASSAGEM DO SARGENTO;Juazeiro;BA;2023;5;0;18;0;0;23;14;12;3
29026873;ESCOLA MUNICIPAL PROFESSORA ANTONILA DA FRANCA CARDOSO;Juazeiro;BA;2023;21;8;87;1;0;117;67;85;35
29026890;ESCOLA MUNICIPAL DEPUTADO RAIMUNDO DA CUNHA LEITE;Juazeiro;BA;2023;27;13;107;0;0;147;72;82;7
29026911;ESCOLA MUNICIPAL DURVAL BARBOSA DA CUNHA;Juazeiro;BA;2023;4;6;42;0;0;52;18;37;3
29026989;ESCOLA MUNICIPAL PROFESSORA ATANILHA LUZ ARAUJO;Juazeiro;BA;2023;36;6;147;0;0;189;93;107;11
29027055;ESCOLA MUNICIPAL RAIMUNDO CLEMENTINO DE SOUZA;Juazeiro;BA;2023;12;1;55;0;0;68;98;121;151
29027098;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL SAO FRANCISCO DE ASSIS - PINHOES;Juazeiro;BA;2023;0;0;0;0;0;0;0;0;0
29341256;ESCOLA MUNICIPAL ANALIA BARBOSA DE SOUZA;Juazeiro;BA;2023;79;48;485;0;0;612;386;463;237
29341710;ESCOLA MUNICIPAL MANOEL NUNES AMORIM;Juazeiro;BA;2023;15;13;63;2;0;93;47;61;15
29341744;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ELEOTERIO SOARES FONSECA;Juazeiro;BA;2023;12;2;48;0;0;62;35;30;3
29341779;ESCOLA MUNICIPAL RURAL DE MASSAROCA;Juazeiro;BA;2023;22;6;48;0;0;76;41;41;6
29341809;ESCOLA MUNICIPAL PROFESSORA IRACY NUNES DA SILVA;Juazeiro;BA;2023;68;72;176;3;3;322;204;238;120
29362415;COLEGIO MUNICIPAL DE TEMPO INTEGRAL CIVICO-MILITAR CAIC MISAEL AGUILAR;Juazeiro;BA;2023;49;40;424;4;2;519;271;321;73
29362504;ESCOLA MUNICIPAL PROFESSORA MARIA JOSE LIMA DA ROCHA;Juazeiro;BA;2023;62;30;435;0;1;528;319;308;99
29378885;ESCOLA RECANTO DO PEQUENO PRINCIPE;Juazeiro;BA;2023;216;4;86;1;0;307;230;221;144
29378893;ESCOLA MUNICIPAL DOM JOSE RODRIGUES;Juazeiro;BA;2023;0;0;0;0;0;0;0;0;0
29390648;COLEGIO ADVENTISTA DE JUAZEIRO;Juazeiro;BA;2023;228;9;449;1;1;688;413;434;159
29390656;ESCOLA PRISMA;Juazeiro;BA;2023;41;0;90;1;1;133;177;174;218
29390737;COLEGIO MODELO LUIS EDUARDO MAGALHAES;Juazeiro;BA;2023;192;85;826;22;4;1129;710;733;314
29401220;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ANA MARIA MORGADO CHAVES;Juazeiro;BA;2023;5;1;36;0;1;43;123;133;213
29401600;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;Juazeiro;BA;2023;51;36;414;1;0;502;342;339;179
29401610;ESCOLA MUNICIPAL EDUCANDARIO JOAO XXIII;Juazeiro;BA;2023;50;10;301;0;0;361;193;215;47
29402060;ESC NOVA GERACAO;Juazeiro;BA;2023;19;2;73;0;0;94;59;51;16
29402100;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL GENTIL DAMASIO NASCIMENTO;Juazeiro;BA;2023;63;36;282;2;0;383;185;198;0
29402110;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA HELOISA HELENA BENEVIDES FARIAS;Juazeiro;BA;2023;33;13;120;0;0;166;111;90;35
29402120;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ANNA HILDA LEITE FARIA;Juazeiro;BA;2023;16;3;62;0;0;81;31;50;0
29402140;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL AMELIA DUARTE;Juazeiro;BA;2023;14;12;180;0;0;206;161;162;117
29402150;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NAILDE COSTA;Juazeiro;BA;2023;84;23;217;1;2;327;145;182;0
29402160;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA VIANA TANURI - EX;Juazeiro;BA;2023;59;30;188;0;1;278;145;189;56
29402170;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BOM JESUS DOS NAVEGANTES;Juazeiro;BA;2023;9;6;75;0;0;90;46;48;4
29402190;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DILMA CALMON OLIVEIRA;Juazeiro;BA;2023;23;14;87;1;0;125;75;75;25
29402210;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JANDIRA BORGES DA CUNHA;Juazeiro;BA;2023;5;3;112;0;0;120;98;92;70
29403332;COLEGIO INTEGRADO DE JUAZEIRO;Juazeiro;BA;2023;51;1;92;1;0;145;102;119;76
29405106;ESCOLA MUNICIPAL PROFESSOR JOSE PEREIRA DA SILVA;Juazeiro;BA;2023;43;19;424;0;0;486;284;268;66
29405742;ESCOLA MODELO INFANTIL;Juazeiro;BA;2023;10;12;68;2;0;92;47;59;14
29408628;COLEGIO ESTADUAL ARTUR OLIVEIRA DA SILVA;Juazeiro;BA;2023;36;43;683;7;0;769;389;422;42
29415160;ESCOLA MUNICIPAL PROFESSOR CARLOS DA COSTA SILVA;Juazeiro;BA;2023;17;6;82;0;0;105;46;75;16
29424445;ESCOLA MUNICIPAL RAIMUNDO MEDRADO PRIMO;Juazeiro;BA;2023;13;7;57;1;0;78;70;83;75
29426014;ESCOLINHA CAMINHANDO COM O SABER;Juazeiro;BA;2023;117;20;587;1;1;726;451;429;154
29429536;ESCOLA MUNICIPAL ARGEMIRO JOSE DA CRUZ;Juazeiro;BA;2023;52;37;451;0;0;540;401;435;296
29429790;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ARCENIO JOSE DA SILVA;Juazeiro;BA;2023;3;0;3;0;0;6;5;6;5
29435986;CENTRO EDUCACIONAL PASSO A PASSO;Juazeiro;BA;2023;4;3;47;0;0;54;30;30;6
29441064;COLEGIO CASTRO ALVES;Juazeiro;BA;2023;14;0;58;0;1;73;56;50;33
29441072;ESCOLA MUNDO ENCANTADO;Juazeiro;BA;2023;22;4;150;0;0;176;152;147;123
29441137;COLEGIO DINAMO;Juazeiro;BA;2023;87;8;367;5;0;467;239;228;0
29441170;EDUCANDARIO FLORES DO AMANHECER;Juazeiro;BA;2023;2;1;24;0;0;27;31;40;44
29442702;ESCOLA INFANTIL TURMA DA MONICA;Juazeiro;BA;2023;7;2;42;0;0;51;78;66;93
29445256;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL NOSSO SENHOR DOS AFLITOS;Juazeiro;BA;2023;4;2;217;0;0;223;102;131;10
29447887;DELTA CENTRO EDUCACIONAL;Juazeiro;BA;2023;108;30;826;2;0;966;560;589;183
29448727;ESCOLA DE FORMACAO TECNICA DE SAUDE DOUTORA VAQUIRIA SATURNINO;Juazeiro;BA;2023;28;13;150;2;0;193;265;28;100
29450004;ESCOLA MUNICIPAL DE TEMPO INTEGRAL PROFESSORA IRACEMA PEREIRA DA PAIXAO;Juazeiro;BA;2023;20;6;74;0;0;100;72;73;45
29456509;CENTRO REGIONAL DE ENSINO MEDIO COM INTERMEDIACAO TECNOLOGICA CEMIT SERTAO DO SAO FRANCISCO;Juazeiro;BA;2023;12;3;1058;2;0;1075;611;631;167
29457408;CENTRO EDUCACIONAL LAGO AZUL;Juazeiro;BA;2023;1;1;20;0;0;22;37;31;46
29460573;SENAI JUAZEIRO;Juazeiro;BA;2023;60;60;266;8;3;397;102;308;13
29461170;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA JULIA RODRIGUES TANURI;Juazeiro;BA;2023;26;7;20;0;0;53;100;109;156
29461189;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL EDIVANIA SANTOS CARDOSO;Juazeiro;BA;2023;29;5;118;2;2;156;104;103;51
29461197;ESCOLA MUNICIPAL DE EDUCACAO NELIA DE SOUZA COSTA;Juazeiro;BA;2023;11;5;207;1;0;224;156;181;113
29461219;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LUZINETE DE OLIVEIRA;Juazeiro;BA;2023;6;8;409;1;1;425;292;325;192
29461227;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MANOEL ALVES MOTA;Juazeiro;BA;2023;20;7;152;1;0;180;100;110;30
29461235;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA HOZANA NUNES;Juazeiro;BA;2023;25;24;143;1;1;194;149;141;96
29461243;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA HELENA DA SILVA PEREIRA;Juazeiro;BA;2023;1;1;10;0;0;12;93;114;195
29461251;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFª ADELAIDE MOREIRA BISPO;Juazeiro;BA;2023;7;0;107;0;1;115;82;84;51
29461340;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL IRMA REDENTA;Juazeiro;BA;2023;27;16;203;0;0;246;137;127;18
29461359;ESCOLA MUNICIPAL PAULO FREIRE;Juazeiro;BA;2023;22;21;19;0;0;62;33;29;0
29461367;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LENI LOPES DE ARAUJO SANTOS;Juazeiro;BA;2023;13;3;28;0;1;45;140;156;251
29461375;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ADJALVA FERREIRA LIMA;Juazeiro;BA;2023;34;22;215;0;2;273;151;156;34
29464064;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL ARLINDA ALVES VARJAO;Juazeiro;BA;2023;8;5;277;1;0;291;142;159;10
29464676;INSTITUTO EDUCACIONAL MOTRIZ;Juazeiro;BA;2023;63;13;86;0;1;163;100;79;16
29464790;IFBA - CAMPUS JUAZEIRO;Juazeiro;BA;2023;54;26;214;0;0;294;269;178;153
29467004;COLEGIO ESTADUAL MISAEL AGUILAR SILVA;Juazeiro;BA;2023;52;26;445;5;1;529;302;350;123
29467152;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL LUANA DA SILVA NASCIMENTO;Juazeiro;BA;2023;52;12;165;0;0;229;144;148;63
29469104;INSTITUTO EDUCACIONAL JOAO E MARIA;Juazeiro;BA;2023;37;20;58;0;0;115;83;76;44
29469112;ESCOLA MUNICIPAL RURAL DE TEMPO INTEGRAL SAO JOSE;Juazeiro;BA;2023;56;14;218;0;0;288;229;197;138
29469120;ESCOLA MUNICIPAL PROFESSORA MAZZARELLO CAVALCANTI REIS DA ROCHA;Juazeiro;BA;2023;21;14;144;2;1;182;112;121;51
29469252;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PASTOR MANOEL MARQUES DE SOUZA;Juazeiro;BA;2023;42;6;114;0;0;162;85;115;38
29469309;ESPACO EDUCAR;Juazeiro;BA;2023;3;1;8;0;0;12;10;13;11
29469562;INSTITUTO EDUCACIONAL DO SABER;Juazeiro;BA;2023;46;7;235;0;0;288;156;170;38
29469635;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA FERREIRA DE SOUZA;Juazeiro;BA;2023;7;0;39;0;0;46;19;29;2
29470811;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PREFEITO APRIGIO DUARTE;Juazeiro;BA;2023;5;3;119;0;1;128;95;104;71
29470820;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL BEATRIZ ANGELICA MOTA FERREIRA DA SILVA;Juazeiro;BA;2023;39;19;170;0;0;228;170;172;114
29470862;COLEGIO CASULO;Juazeiro;BA;2023;14;6;38;0;0;58;46;56;44
29471974;ESCOLA CAMINHO DO SABER;Juazeiro;BA;2023;26;3;56;2;1;88;40;50;2
29473560;CEF CENTRO DE EXCELENCIA EM FRUTICULTURA;Juazeiro;BA;2023;1224;342;1892;40;13;3511;1737;1858;84
29473845;COLEGIO INTEGRACAO;Juazeiro;BA;2023;56;7;140;0;0;203;157;190;144
29476615;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA VANDA GUERRA;Juazeiro;BA;2023;41;18;155;0;2;216;138;128;50
29476623;ESCOLA MUNICIPAL PROFESSORA MARIA JULIA RODRIGUES TANURI;Juazeiro;BA;2023;29;20;406;3;0;458;247;281;70
29478847;UNIDADE NORTE;Juazeiro;BA;2023;82;27;149;0;0;258;124;150;16
29480027;ESCOLA MUNICIPAL ESTACAO DO SABER JOSE CARLOS TANURI;Juazeiro;BA;2023;9;1;60;0;0;70;47;48;25
29485193;ESCOLINHA SONHO MAGICO;Juazeiro;BA;2023;1;2;6;0;0;9;3;8;2
29582628;CENTRO EDUCACIONAL MENTES BRILHANTES;Juazeiro;BA;2023;80;15;238;0;0;333;189;185;41
29678625;COLEGIO GIRASSOL;Juazeiro;BA;2023;5;1;23;0;0;29;22;21;14
29849730;ESCOLA MORIA;Juazeiro;BA;2023;20;1;26;0;0;47;30;25;8
29859808;COLEGIO ESTADUAL DO CAMPO OLAVO FERREIRA NETO DISTRITO DE MANICOBA;Juazeiro;BA;2023;47;26;216;0;2;291;191;226;126
29932777;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL CAIC MISAEL AGUILAR;Juazeiro;BA;2023;2;1;214;0;1;218;125;137;44
29024463;APAE ESCOLA MARIA ISABEL MESQUITA REIS;Juazeiro;BA;2020;14;2;64;2;1;83;72;106;95
29024498;COLEGIO SHALOM LTDA;Juazeiro;BA;2020;140;10;97;0;0;247;151;148;52
